,tweetid,content,polarity,augmented,from_lang
855,765284549127442436,No poder ver el día de lo madre de mi madre parir uno hijo de lo gran ramera,N,1,en
856,764569008465072129,lo daniela me tener grayelda,N,1,en
857,758120146607091712,totalmente el que el físico quedo atrás cuando lo personar atractivo en todo lo aspecto incluir su propuesta y su cerebro,P,1,en
858,755603120034488320,"¿ Cuál ser tu helar y comer favorito , ya que parecer Costa Rica cuando venir y adónde ser ? Sígueme , saludo , pi .",NONE,1,en
859,755603120034488320,"¿ Cuál ser tu helar y comer favorito porque parecer costarica cuando venir y adónde ser , sígueme adiós",NONE,1,fr
860,755006351793807360,"Acabo de preguntarle a lo mae de par a dónde ir , pero no ser de por vida que estar demasiar perder .",NONE,1,en
861,755006351793807360,"Solo le preguntar a mi madre a dónde ir , pero no ser de por vida , estar demasiar perdido",NONE,1,fr
862,755234728156864512,"Hoy en día , mucho más mujer participar , el que me hacer muy feliz , ya ser por mi propio preguntar o por hacer preguntar a su parejo .",P,1,en
863,758395896094752768,"aburrir haber vestir que lo motociclista ser especialmente violento , golpear lo auto que patear , gritar a lo gente y este",N,1,en
864,755966460355235840,"Lo bueno ser que ir a salamanca y caquita en uno girar , el malo ser que ser el fin de semana anterior al examen analítico .",NEU,1,en
865,755966460355235840,"Lo bueno ser que ir a Salamanca y Caquita durante uno girar , el malo ser que ser el fin de semana antes del examen analítico .",NEU,1,fr
866,758632139751579649,No querer pedir ayudar,N,1,en
867,758451150349664256,milímetro No querer hacer uno spoiler pero hoy ver algo nuevo en el caballo que poder ver en el nuevo video que aparecer en uno poco hora .,NEU,1,en
868,758451150349664256,milímetro No querer hacer uno spoiler pero hoy ver algo nuevo en el caballo que ver en el nuevo video que ser lanzar en uno poco hora .,NEU,1,fr
869,766391854149623809,"quizás parir lo profesional no ser mucho , pero no se pagar principalmente a mujer parir quien ser uno soñar que suceder en mi país",N,1,en
870,767053112007733248,¿ Qué perfumar me usar ? Victorias secreto x oh . Yo usar uno de rosa que ser más caro que ese .,N,1,en
871,766460456634425344,"Hay personar que ser fanático del fútbol , ​​hay fanático envenenar y haber otro hijo e hijo tonto , comer todo el demás en lo vida .",N,1,en
872,767170856778928133,"Quiero hacer uno preguntar , si poder yay , lo preguntar ser si ir o te gustar ir a uno joven en lo victoria .",NONE,1,en
873,767170856778928133,"Quiero hacer uno preguntar si poder ir bien , lo preguntar ser : ¿ ir a ir o querer ir a uno joven en lo victoria ?",NONE,1,fr
874,767154504647139328,"Tú también estar allí y qué nombre triste , sí , estar dormir parir ir a clase hoy a los 730 te extrañar bebé",N,1,en
875,767156227042226177,"Solo me quedar lo sábado , asir que , jiji , ¿ qué día ir a lo u que no te haber vestir ?",NEU,1,en
876,767156227042226177,"Solo me quedar lo sábado , asir que , jiji , ¿ qué día ir a casar sin verte ?",NEU,1,fr
877,761474790284595200,que feo te decepcionar,N,1,en
879,761938992849838081,jajajaja no el haber vestir pero ojo me despertar y estar tratar de dormir no poder ser que todavía estar despertar,NEU,1,en
880,761938992849838081,jajajaja no el haber vestir pero lo ojo me despertar y tratar de dormir no poder ser que todavía estar despertar,NEU,1,fr
881,761195957903953920,"Llego tardar , ser fan , empezar , crecer con ese , subir y bajo , tener todo comer todo los serie , los estacionar favorito .",P,1,en
882,762076127376515073,"Enfrentémoslo , mi caro inocente y uno amigar no poder abrirme ser que perder los llave y mi compañero de cuartar no responder abrir .",NONE,1,en
883,762076127376515073,enfrentar mi caro inocente y uno amigar no poder abrirme ser que perder los llave y mi compañero de cuartar no responder abrir,NONE,1,fr
884,760726897819017216,"También tener lo libro de amplificador y no me convencer de que aprobar lo examen , pero gracia a lo examen anterior .",NEU,1,en
885,760726897819017216,"También tener lo libro de amplificador y no me convencer de haber aprobar lo examen , pero gracia a lo examen anterior .",NEU,1,fr
886,760715780732354561,Yo solo lucas,NONE,1,en
888,762534291255414784,"Hola , querer agradecer al personal de Starbucks de lo sabana por haber olvidar mi billetero , mi mejorar deseo .",P,1,en
889,761372585900638208,"genial , ir mañana a clase por lo tardar , ser decir , yoga ser comer yoga pero aeróbic",P,1,en
890,777291543321260032,No estar aquí parir enviar uno conversación a alguien si lo varar fluir bien y si no ser por lo mierda,N,1,en
891,777637901777514497,Me cagar en lo puto,N,1,en
892,779066354758397954,La publicación que compartir no poder guardar silenciar hasta que anunciar quién venir y ya ser pobre Metallica Gar .,N,1,en
893,779085697554579456,saludo desde costa rico malayo q siempre te escribir y nunca me contestar de lo mismo manera nunca me cansar de escucharte beso,NEU,1,en
894,779085697554579456,"saludo desde costa rico malayo q siempre te escribir y nunca me contestar , nunca me cansar de escucharte beso",NEU,1,fr
895,778795757985865730,el chico no estar triste,P,1,en
896,779475155022123008,que triste ser lo realidad,N,1,en
897,779505704000364544,"Muy bueno niñita , no arrojar piedra al techar del vecino si el tuyo ser uno feliz policía de cristal .",P,1,en
898,778686044405321728,Nada más hermoso que ir en uno autobús llenar y alguien toser comer uno pulmón,N,1,en
900,778387007831552000,jajaja golpear el susto de lo vida y luego esperar parir ponerlo en el taller de icono pero ya este vivir,NEU,1,en
901,778387007831552000,jajaja golpear el miedo a lo vida y luego esperar a ponerlo en el estudiar del ícono pero ya estar vivir,NEU,1,fr
902,778399423256592384,"tan hermoso diana mucho gracia , ver cómo me conformar ahora con nuevo costo de trabajar , te apoyar desde aquí",NEU,1,en
903,778399423256592384,"Muy hermoso , Diana . Muchas gracia . Mira cómo me establecer ahora con nuevo costo de trabajar . Te apoyar desde aquí .",NEU,1,fr
904,778399123007569920,"Y ser año de acompañarme , ser mi edad y haber crecer de lo manir contigo mil gracia a lo cerveza .",P,1,en
905,779322857750827008,La verdad oops me matar,N,1,en
906,779181319024619520,noto personal no ver videos nocturno en youtube comer no ver videos nocturno en youtube comer no ver videos nocturno,N,1,en
907,779173176357982208,"Cosas que deber usar parir simplificar nuestro vida , el cerebro , el sentir común , uno sonrisa y eliminar a quien no no interesar , simple",P,1,en
908,779167291774685184,"Mil gracia por todo el que le prometer en lo próximo año , aunque me haber costar llegar a donde estar hoy .",P,1,en
909,783372962971971585,agrietar cuando paso año te dar contar de que alguno coser cambiar otro se mantener parir dar tranquilidad en lo día libre,NEU,1,en
910,783372962971971585,"agrietar cuando paso año , te dar contar de que alguno coser cambiar , que otro se mantener parir dar tranquilidad en los vacación",NEU,1,fr
911,783221220649172992,"Hola , querer preguntarte si el nuevo café chiapas tener el mismo tono marrón porque ir a hacer uno degustación pronto .",NONE,1,en
912,783221220649172992,"Hola , querer preguntarte si el nuevo café chiapas tener el mismo tono marrón porque pronto hacer uno degustación .",NONE,1,fr
913,784013195321061376,"jajajajajajaja No ser yo quien consumir , no ser quien producir saludo , Jason , que disfrutar de ese súper viajar .",P,1,en
914,783173947051216896,"mi madre adoptar uno gato que se ser de lo estupidez delante de lo casar si alguien necesitar gato , escríbeme que tener",NONE,1,en
915,783173947051216896,"mi madre adoptar uno gato que se ser de lo estupidez delante de lo casar si alguien necesitar gato , escríbeme ,",NONE,1,fr
916,784856579795513344,Será que uno entrenamiento ser uno entrenamiento artesanal que decir cómo todo ser ahora hacer a manir .,N,1,en
917,784796015702441984,"ese ser otro bueno ideo , aunque lo dinámico de él parir él y lo mío a ese mismo edad ser muy diferente",P,1,en
918,784254527365013504,"el problema ser que ya tener comer problema do examen , uno probar y el peor ser que mi vacación casi haber terminar",N,1,en
919,785140294119485440,"de cómic y humor negro , no , y estar ser de YouTube si volver con uno ideo diferente y genial .",NEU,1,en
920,785140294119485440,"Los comic y el humor negro no , y ser el tiempo de youtube si volver con uno ideo diferente y genial .",NEU,1,fr
921,785015004647030784,"Ah , ser hoy , mañana , durante el día , poder llamarme y con mucho gustar a pleno luz del día , no en el que estar escribir en barrio de mierda .",N,1,en
922,780613787376242703,hola odioso necesitar,N,1,en
923,779847537574318080,Ocupo que dar uno pascoe secretar parir que lo creyente comprar lo boleto antes y después de lo que quedar lo poner en lo venta normal .,NONE,1,en
924,779847537574318080,"Ocupo el hacer de que dar uno sellar secretar parir que lo fiel comprar lo boleto antes y después de lo que se quedar , lo poner en lo venta normal .",NONE,1,fr
925,779562872791851008,Me sentir triste y solo,N,1,en
926,781273986554486784,si haber uno niño o uno niño mayor que estar buscar uno trabajar parir uno temporada de vacación en lo tender que me dar uno decímetro,NONE,1,en
927,781273986554486784,"Si haber uno niño o uno niño mayor que buscar uno emplear parir los vacación de fin de año en lo tender , ese me dar uno decímetro",NONE,1,fr
928,781301714188054528,"jajaja , por cierto , hasta ahora me decir contar del nombrar de usuario y me preguntar dónde vivir . Soy uno imbécil . Lo sentir .",N,1,en
929,779569425573818369,"Arreglado parir ese , alguno famoso decir algo , por ese se creer que el puerto más rico y más solicitar ser mi opinión .",NEU,1,en
930,779569425573818369,"En este sentir , alguno famoso haber decir algo , por ese se creer que el puerto más rico y más solicitar ser , en mi opinión ,",NEU,1,fr
931,780895754730676224,No salir el fin de semana porque hoy tener uno examen y salir del examen y nadie querer ir por uno pastel chileno .,N,1,en
932,779921033184903168,ayer lo gente de mi fbi se comportar mejor que mi tl de té en relación con el temer de lo himno,NEU,1,en
933,779921033184903168,"Ayer , lo gente de mi fbi se comportar mejor que mi té con respectar al temer de lo himno .",NEU,1,fr
935,779685439451992064,"Quiero cambiar de posición en lo habitación , pero ser tan indeciso que si después no me gustar me sentir mal por uno semana .",N,1,en
938,779693903645593600,Ni siquiera ser el Sam y aquí estar llorar llorar con uno película con Cameron Díaz que lo hijo morir .,N,1,en
939,780014158708215808,"Todos querer verte jugar junto en lo final , pero asir ser comer ser ahora . Lei se mover a lo final . Visslaisaworldjuniors",N,1,en
940,777721329344655360,"Mañana , si me dormir en lo oficina , le decir que se sentir culpable , que buscar el coral y los bonito zapatilla de noche .",NEU,1,en
941,777721329344655360,"Mañana , si me dormir en lo oficina , le decir que se sentir culpable de que estar buscar el coral y los bonito zapatilla por lo noche .",NEU,1,fr
942,777704983705690112,misión cumplir del fin de semana molestar a Mario en bromar verdadero hola feo,NONE,1,en
943,777704983705690112,cumplir lo misión del fin de semana aburrir Mario bromar verdadero hola feo,NONE,1,fr
944,777676192807649280,ese mesar ser muy revelador,NONE,1,en
945,777676192807649280,este mesar ser muy revelador,NONE,1,fr
946,783043022220951552,"que estar lleno de odiar , haber escuchar músico , venir de vez en cuando con el suyo y ver cómo se eliminar .",N,1,en
947,782363108945920000,"gracia , pd , seguir adelantar con tu maravilloso obrar , tal vez alguno día uno homenaje a lo soda estéreo jeje .",P,1,en
948,782096477183148032,en el gimnasio ir a cobrar uno 330 mil colorir en uno año que no me inscribir y estar hacer lo cálculo parir el próximo viajar,NONE,1,en
949,782096477183148032,"en el gimnasio , ir a cargar uno 330,000 colorir en uno año , no me registrar y hacer lo cálculo parir el próximo viajar",NONE,1,fr
950,781528328712880128,"Por curiosidad , el intentar en diferente banco y en general declinar , pero mi informar estar en verde y mi puntaje también",NONE,1,en
951,781528328712880128,"Por curiosidad , el intentar en diferente banco y en general , pero mi informar estar en verde y mi puntuación también",NONE,1,fr
952,782939496413212672,Mi consejo de hoy ser si desear que ese personar tan especial nunca olvidar que pedir prestar dinero y nunca el pagar,NEU,1,en
953,782939496413212672,"Mi consejo hoy ser que si desear que este personar ser tan especial parir tú , nunca olvidar pedir prestar dinero y nunca pagar por él .",NEU,1,fr
954,782803573864148992,Soy lo peor basura del mundo porque en este momento Andrea tener que verme con otro mujer que se sentir mal .,N,1,en
955,782579699125932032,Ayer dormir muy tardar durante mi hora normal y ahora no poder seguir dormir porque no poder soportar el calor de este hora .,N,1,en
956,777267152197918720,Si llegar solo pedir uno poco más de tiempo de el normal y el teléfono .,NONE,1,en
957,777267152197918720,"Si llegar , solo le pedir uno poco más de tiempo de el normal .",NONE,1,fr
958,781367360418553856,Lo mejor que poder hacer hoy ser dormir porque estar a punto de llorar no ser mi día en seriar,N,1,en
959,775421246758539266,Siempre aprender algo nuevo,P,1,en
960,775418253942267904,"Será normal este el odiar con mi hermano , ni siquiera me respetar , me enviar a lavarme el culo al lagarto de reír .",N,1,en
961,775331950290542594,"Por lo mañana , déjame saber de tu gran amor , porque en ti haber depositar mi confianza en el salmo , bueno día parir todo .",P,1,en
962,775389008545325059,bueno cuando ir a rociar,N,1,en
963,776434082154582016,El puente peatonal estar listar parir mi casaya . No tener que dejar de jugar mi vida cuando ir al auto o al cajero .,P,1,en
964,776158675476090880,Así que tener que alegrarme solo si el barco perder en algo que influir en Madrid cómo lo ligar ayer Tuan,P,1,en
965,776807812076703744,que rico ser dormir,P,1,en
966,776197117253607424,"Ya estar allí , si no poder decirte que por el general , siempre hacer sol temprano y se enturbiar , ser comer después de lo tardar .",NEU,1,en
967,776197117253607424,"Ya estar ahí si no poder decírtelo , normalmente siempre hacer sol temprano parir empezar a nublar , ser comer lo tardar .",NEU,1,fr
968,775584603893411840,Le escribir a los personar en cualquiera momento porque mi ansiedad no me permitir esperar a uno hora prudente .,N,1,en
969,775223394996486144,Gab lunes morir estudiar fisiología animal comer ahora poder sábado o domingo por el que ser bueno,N,1,en
970,776589176934281216,"Mi tenis ser el 1 en comprarse y no todo haber venir con uno nuevo tenis y yo , aquí , el Zar .",N,1,en
971,776614618269573120,"Qué deleitar si se haber arreglar más cercar con el tupper , pero kilómetro me separar de su pozo",P,1,en
972,778376416530432000,qsflp mi corazón despertar mi paso seguir el que tu voz dictar que mi soñar siempre estar vincular a tu amor,P,1,en
973,778291153074401280,"Esta cenizo me tener mal y caminar con alegría y me arder lo ojo , no poder usar lente de contactar",N,1,en
974,786728406633156608,Mañana tener examen de químico e inglés y aquí estar acostar con el teléfono celular consciente de que no ser qué problema surgir .,N,1,en
975,788748085761417216,"Mata lo historia de tanto en todo lo país de América Latina , uno mierda nuestro seguridad y ese maldito concepto de machar .",N,1,en
976,788735032336592896,"Buenos día , hacer uno hora y medio , salir de Cartago y apenar estar en el capar . La gasolina ser caro y con los represar no pagar .",N,1,en
977,788164692376256512,o ya estar hola,NONE,1,en
979,787738825552334849,entrar el positivo estar el hacer de que no tener ese responsabilidad adicional que adquirir si ser elegir pero querer,NEU,1,en
980,787738825552334849,entrar el positivo estar el hacer de que no tener los responsabilidad adicional que adquirir si me elegir pero querer,NEU,1,fr
981,787499227681140736,"Aunque el día no comenzar de lo mejor manera , depender de tú decidir qué tipo de día desear vivir .",NEU,1,en
982,787499227681140736,"Aunque el día no haber comenzar de lo mejor manera posible , depender de tú decidir qué tipo de día desear vivir .",NEU,1,fr
983,788950273771253760,"Independientemente del resultar , me quedo claro que lo tigre ir a lo siguiente fase del clic",NONE,1,en
984,788950273771253760,"Sea cual ser el resultar , me quedo claro que lo tigre pasar a lo siguiente fase del clic",NONE,1,fr
985,788962460552179712,"Bueno , estar hablar de ese y tener el lado nerd que estar dentro de mí , todo mal , estar hablar de trastorno de personalidad .",N,1,en
986,787489428256141312,"Soy el peor del mundo . Olvidé lo fecho de tu cumpleaños . Lo sentir , felicidad .",NEU,1,en
987,787489428256141312,"Soy el peor del mundo . Olvidé lo fecho de tu cumpleaños , el sentir , bravo bae .",NEU,1,fr
988,787659841426722816,"Me despertar al más tranquilo y relajar , me despertar al amanecer y cansar y enojar .",NONE,1,en
989,787659841426722816,"Me despertar tranquilo y relajar , me levantar al amanecer y cansar y enojar .",NONE,1,fr
990,788596794888491008,mi madre me hacer súper chivo parir Halloween y todo en seriar en Snap Snap Naymavp,P,1,en
991,788552972544258048,"Mañana se levantar temprano parir ir a trabajar en lo frontero casi norte , si poder pasar , ir por todo lo botonar y",NONE,1,en
992,788552972544258048,"Mañana se levantar temprano parir ir a trabajar en lo frontero casi al norte , si poder pasar y pasar por todo lo botonar .",NONE,1,fr
993,788458345686568960,"lo mismo problema que tener en el otro lado , solo ser a lo oficina uno día y mi vida ser uno ilusión",N,1,en
994,788258714708942852,"Excelente parir mi expectativa y , por suponer , estar esperar parir verlo el antes posible , gracia .",P,1,en
995,789317895352299521,"Soy uno de los personar que , incluso cuando lo comer estar listo y tener hambre , si no me servir , ser perezoso y no comer .",NONE,1,en
996,789317895352299521,"Soy de lo que incluso cuando lo comer estar listo y hambriento si no me servir , ser perezoso y no comer .",NONE,1,fr
997,793925945090449408,championsxfox me poder enviar uno saludar desde costa rico ver el deportar y bryan ruiz porfa,NONE,1,en
998,793925945090449408,championsxfox me poder enviar uno saludar desde costa rico ver deporte y bryan ruiz porfa,NONE,1,fr
999,794310305367158789,"Castro ir al café solo o parir tomar uno copar o , a vez , ser bueno darse ese tiempo parir unir",P,1,en
1000,793902627809411072,"Vi que tener uno vecino tan guapo , el peor ser que ni siquiera ser cómo se llamar .",NEU,1,en
1001,793902627809411072,"Vi que tener uno vecino tan hermoso , el peor ser que ni siquiera ser cómo se llamar .",NEU,1,fr
1002,794701150356434945,El fin de semana pasar le rogar a mi padre demasiar parir alguno nike y no me lo comprar,N,1,en
1003,793835901860229122,Mañana haber entregar de trabajar final y estar aquí muy zen desayunar en paz sin tener uno página o fuente escribir a medio,NEU,1,en
1004,793835901860229122,"Mañana estar el último trabajar y estar aquí muy zen , tomar mi desayunar en paz sin tener medio página escribir o fuente .",NEU,1,fr
1005,793498295951826944,arreglar que tener uno bandido amante esperar a su alison,N,1,en
1006,793575747201798144,"Imagina que cuando saludar a alguien que saludar a lo que estar detrás de ti , se sentir feo , me asustar .",N,1,en
1007,793476497721823232,"monsejimenezp jaja qué bienaventurado , pero entonces , ¿ cuál ser lo excusar parir ser tan asqueroso ?",N,1,en
1008,793494544780328960,Días comer hoy apreciar no tener uno carro parir caminar con el hígado hinchar parir conocer mejor los marchar que caminar en uber jaja,P,1,en
1009,795301082805260288,"Cada vez que ver uno ambulancia avanzar que se mover rápidamente , uno nudo crecer en mi garganta y me llegar malo recuerdo .",N,1,en
1010,795401908328550400,"Sí , también me gustar mucho , pero comer todo lo esfuerzo social de Google , el problema ser creer en ellos el volumen de usuario .",N,1,en
1011,795395906682163205,el que estar empezar x en mi twitter Solo coger lo pasatiempo de Darius Tengo mucho cuenta de twitter que no me definir uselalogica,N,1,en
1012,794931782923730945,hoy ser el concertar de metallica uhh lástima no ir a estar triste,NONE,1,en
1013,794931782923730945,"Hoy ser el concertar de Metallica . Lástima , no ir a estar triste .",NONE,1,fr
1014,795738550364999680,Chema en aquel y todo en lo oficina desear que él haber regresar a lo oficina y dirigir mejor lo compañía .,P,1,en
1015,795747254338547712,"Cuando no saber qué hacer , tomar lo auricular y acérquese el teléfono .",P,1,en
1016,795761629648617472,"Hoy , ocho no dar lo 11 camiseta y ni siquiera ser si ir a sobrevivir lo semana trimestral .",N,1,en
1017,795661212101017601,Me haber lesionar por más de uno semana,N,1,en
1018,795667710050963456,ser mi favorito jamar gordon,P,1,en
1019,795646557655826432,"en uno solicitud de servicio de propuesta , el que deber quedar muy claro ser lo entregar , si este no estar claro , haber problema",NONE,1,en
1020,795646557655826432,"en uno solicitud de servicio de proponer , el que deber quedar muy claro ser lo entregar , si no estar claro , haber problema",NONE,1,fr
1021,795625717404958720,Transmite y cómo mezclar lo realidad con mundo paralelo y ese ser diferente de los otro película de Marvel .,P,1,en
1022,795490783453446145,Quiero aniquilar miserable,N,1,en
1023,795488824042385408,Todavía ver el video del pingüino . No poder creer que ser normal que él estar tan triste . Dime que también llorar .,N,1,en
1024,790381773544837120,No poder ver serie al mismo tiempo que ser el peor espejar de Blackbreak de lo cárcel .,N,1,en
1025,790315522558754816,ese momento cuando ya tener que decidir algo y no tener uno ideo que ser mejor,N,1,en
1026,790324639197196288,"Ya regresar a ese mierda porque no tener uno espectáculo de huevo , ser uno día triste parir el hombre arañar .",N,1,en
1027,789633490648129537,Con el que ir a gastar comprar algo parir Halloween comprar uno mudanza y lo entrar en mil,N,1,en
1028,791738636135964672,Acabo de recordar que haber vacación de Navidad y ser casi diciembre parir verlas en todo partir .,P,1,en
1029,791640101751230464,Tengo que aceptar que el consumismo me estar hundir con el nuevo facebook pro el héroe hat el karma hat y el interruptor de Nintendo,NEU,1,en
1030,791640101751230464,"Tengo que aceptar que el consumismo me hacer hundirme con el nuevo facebook pro el sombrero de héroe , el sombrero de karma y el interruptor de Nintendo .",NEU,1,fr
1031,791005572690681857,"Guerrero , ser uno gran comunicador .",P,1,en
1032,789620351042932736,"hermoso princesa , estar crecer muy rápido , te amar pequeño tío",P,1,en
1033,789960420610093056,"Voy a ver Armagedon , qué cintar agrietar le agradecer mucho a lo personar que me el recomendar .",P,1,en
1034,789934663540154368,Tengo uno pequeño dudar de que los foto del encontrar aquí en cr ser publicar hasta el próximo año .,N,1,en
1035,789682700491759617,ser uno baldosar que bastardo si en el programar se ver bien en lo vida real ser el doblar de bueno personar,P,1,en
1036,791469610759516160,"Soy uno anticuar , pero me doler ver o escuchar a lo gente amar hasta lo cola",N,1,en
1037,790675497512558592,sospechoso octubre vacación grinch,N,1,en
1038,790449761988046848,"Ya me quedar sin wifi y qué perezoso me levantar parir volver a encenderlo , mi mamá que no me amar",N,1,en
1039,791118835038425088,Cuero y tijera que unir haber vestir durante do semana y el preciar subir .,N,1,en
1040,791139931485773826,No me decir que el alemán que triste jaja nunca querer a lo gato hasta que este jaja,N,1,en
1041,791127304739094529,no me decir nadar nuevo tranqui jaja si ver bolsa más lindo los recomendar también porfa,NEU,1,en
1042,791127304739094529,"no me decir nadar de nuevo tranqui haha ​​si ver más bolsa bonito , también los recomendar",NEU,1,fr
1043,791067778752983041,El típico que nunca haber decir lo palabra picha siempre lo haber comer .,N,1,en
1044,790008095069970432,Últimamente no tener twitter porque no tener ideo sobrar qué twittear y tener tecnología feo .,N,1,en
1045,785571705754226688,haber uno grupo de estudiar religioso en el sótano y estar hacer uno billón increíble . Solo querer ver mi película de puto,N,1,en
1046,785566254060797952,"Es bueno tener orden en lo vida , solo tener que aprender y acostumbrarte a poner coser y personar en su lugar .",P,1,en
1047,785649591911714816,"Para regalar , si alguien estar interesar , poder buscarlo cercar de lo plaza de lo cultura donde normalmente se encontrar .",NONE,1,en
1048,785649591911714816,"Haga uno regalar si alguien estar interesar , poder buscarlo cercar del lugar de lo cultura donde normalmente se encontrar .",NONE,1,fr
1049,785931249915301888,Pude ver lo información de lo programación . No tener ideo de que poder solicitar agradecimiento digital .,NONE,1,en
1050,785931249915301888,Pude ver lo información que se incluir en el programar . No tener ideo de que poder pedir uno agradecimiento digital .,NONE,1,fr
1051,785993181456248833,Arreglado Perdí lo último vez que el encontrar en lo semana de fumar de lo lavador .,NONE,1,en
1052,785993181456248833,solucionar Perdí lo último vez que el encontrar en lo semana de fumar lavador,NONE,1,fr
1053,785819071300251648,Era a lo que querer levantarme parir no escuchar el ruido de uno puto licuadora gracia a lo falto de inteligencia de mi primo .,N,1,en
1056,786047159212781568,"Si el coral o el cero necesitar ser influenciar en el digital hoy después del pinchazo que me golpear , poder ser unir .",N,1,en
1057,786031752594587649,"No haber recibir mi película clásico que ordenar , asir que ver algo básico comer el surgimiento del año de lo elección .",NONE,1,en
1058,786031752594587649,"No recibir mi película clásico que ordenar , asir que ir a ver algo fundamental , comer el surgimiento del año de lo elección .",NONE,1,fr
1059,786066321008099328,"Hoy , a Santi , le rogar al michel llenar de fresco y mirar ceniciento por todo el pisar , jaja .",NONE,1,en
1060,786066321008099328,hoy en santi rezar michel llenar de fresco y mirar cenizo por todo el pisar jaja,NONE,1,fr
1061,786065045713219584,gracia a ti hoy estar muy feliz descansar que soñar bonito te querer mucho,P,1,en
1062,786129263002918912,que feo estar sin uno celular,N,1,en
1063,786055233340313600,Tengo criterio a favor y otro en contra . No tener tan claro el resultar final .,NEU,1,en
1065,786076428177661952,"Los recuerdo más importante y lo que mejor vivir , permanecer en el alma , más que nadar , ser horrible .",NEU,1,en
1066,786076428177661952,"Los recuerdo más importante y más experimentar permanecer en el alma , lo mayoría en todo ser horrible .",NEU,1,fr
1067,785690847715008513,"Buenas noche , chico y saludo de mi tl que soñar bien , asir comer conmigo .",P,1,en
1068,786818931910545408,jaja gracia igualmente ser,NONE,1,en
1069,786818931910545408,"jaja , gracia tambien ser",NONE,1,fr
1071,786782707330134016,cuando salir de lo examen ir a ir al gimnasio y ir a tener uno bueno cuerpo y ahí ser cuando ser feliz,P,1,en
1072,785658215841181696,El nuevo balance poder dejar de ser el patrocinador de lo venta o volver a ser camisa feo .,N,1,en
1073,785811619204964353,"Buenos día , último día hábil , me ir de vacación uno semana exitoso en su vida y ser muy feliz .",P,1,en
1074,785744398705364993,"Si ir a comer pollo , mejor quédese tranquilo , tomar su pastilla y seguir contar lo historia a YouTube .",N,1,en
1075,785391027561439233,el centrar bueno no ser tan malo tener mucho elemento de los do primero película que ser los mejorar y agregar nuevo,P,1,en
1076,786954063615176704,Mi maestro de comunicación se parecer a lo maestro del puente . Sé que en el fondo él ser malvado y querer que no quedar .,N,1,en
1077,787046850264076289,Me haber decir tanto vez de odiar que a vez pensar que si el ser pero aah ser uno amor .,NEU,1,en
1078,787046850264076289,"Me haber decir tanto vez que odiar , que a vez pensar que si el ser pero aah ser uno amor .",NEU,1,fr
1079,787049955206627328,Ahora que trabajar a tiempo completar me sentir tan merecedor de lo viernes comer tener derecho a cantar lo curar,P,1,en
1080,786963065527033856,Los maníaco ser lo más divertir .,P,1,en
1081,786964419079122944,Mis aparato ortopédico casi me lo quitar y todavía no lo querer . Los sentir feo . Los necesitar al menos uno año más .,N,1,en
1082,786412156711428097,"En otro temer y apartar , lo vida girar mucho y ser curioso cómo cambiar alguno coser .",NEU,1,en
1083,786412156711428097,"En otro temer y ser de lo vida , resultar muy interesante lo curiosidad acercar de cómo cambiar cierto coser .",NEU,1,fr
1084,786405475055046656,y qué injusticia no conocer salvar porque no querer arruinarlos y me hacer dañar en lo próximo vez .,N,1,en
1085,786417329731014657,"Chiko , en todo lo evento que me decir , me enviar a uno amigo tuyo y nunca lo haber cumplir . Soy uno malo amigo .",N,1,en
1086,786416898204393473,Mañana debut de percusión parir lo león chino . Puedo dejar de ser uno samulnoriano frustrar aunque el disfraz de samulnori ser más lindar .,NEU,1,en
1087,786416898204393473,"Mañana , debut de percusión parir lo león chino , poder dejar de ser uno samulnoriano frustrar aunque el disfraz de samulnori ser más lindar",NEU,1,fr
1088,786464649239752704,Al menos el tener ahí . No recordar lo último vez que ver lo mío . Me encantar ese canción .,NEU,1,en
1089,786464649239752704,Al menos el tener ahí . No recordar lo último vez que ver lo mío . Me encantar este canción .,NEU,1,fr
1090,786438206778585088,"Para mí , operar el lunes y leer este , ser muy poco alentador que continuar mejor .",N,1,en
1091,786509571934130176,Los campo jurar que reconsiderar que siempre tener insomnio y que lo ansiedad no me dejar dormir . Tengo mañana .,N,1,en
1092,786027261325668353,Pero hablar caca por todo partir ser uno gilipollas democrático,N,1,en
1093,786237591569825792,Es el mejor que esperar con ansia por ese nuevo disco y querer tener tiempo parir digerir todo lo discografía antes de morir .,P,1,en
1095,787153315377184768,De nuevo querer dedicarme solo a ser boomer y pasear perro que no saber lo felicidad que me traer .,P,1,en
1096,787122996225777664,"Entonces , en ﻿1 lugar , ver coser más extraño . Además , haber menos episodio . Voy a ver si empezar ahora .",NONE,1,en
1097,787122996225777664,"Entonces , en ﻿1 lugar , ver coser que ser extraño . Además , haber menos episodio . Voy a ver si empezar de inmediato .",NONE,1,fr
1098,784583239742713860,Te decir que mi batería ser ridículo . Un durar minutar . Ahora necesitar que arreglar este .,N,1,en
1100,792219664013074432,Estoy en mi casar encerrar en el auto con músico completo cuando deber estar en alguno lugar,N,1,en
1101,792581420908617728,cr con azúcar jaja solo con salir y limón a vez tirar uno poco de chile,NONE,1,en
1103,792559306881142784,perfecto gracia por ver cuánto tener que pagar este año que ya haber pagar lo mismo año,N,1,en
