,tweetid,content,polarity
620,801122512776073216,tener comer hora de estar marear y con ganar de vomitar ya este bueno verdad,N
621,801073708337156096,exacto qué colera me dar ese,N
622,801070468677648384,mi mamá me decir que no ir al colar en seriar que lo amar pero tener que ir,P
623,800366436904562688,no mamar el triste gabriel badilla y por el corazon el miedo que me dar ese coser,N
624,800476895167057924,lamentable el de badilla uno sentir pásame parir su hijo que se quedar sin papá,N
625,800835505717972992,oír en mcdonalds el mejor mannequin challenge que haber vestir hasta ahora ser el que haber venir hacer este gobernar desde hacer do año,N
626,800768688270020608,maldito lluvia me matar mi negociar asir nadie querer bañar ni sacar a lo perro,N
627,800773852783644672,ver que sí lo depresión tropical se convertir en huracán se llamar otto que comenzar el memefest,N
628,800765569880522752,hola en este momento no el tener pero comer siempre quedo encargar parir el próximo pedir,NONE
629,800719427125833728,el tren cada medio hora ser uno mito urbano no haber pasar el de los,NONE
630,800336465284710400,lamentable informar que morir gabriel badilla ripgladiador,N
631,801859882982981632,yo sí el sentir y me llevar puto,N
632,801860797131554820,hola ser sole el sismógrafo humanar,NONE
633,801888490036174848,que bueno claro que si envíame tu dirección de correar por decímetro,NONE
634,801890405939867649,hola me decir que estar bien fuerte aguacero y mucho viento pero todo bajar control gracia por preguntar,P
635,801764168747597824,paso igual y no nosdejaron irnos a lo casar,N
636,801845807309848576,excelente estar muy atento a tu comentario,P
637,801870717969174529,alejandro no estar en lo zona rojo,NONE
638,801863340414955521,jurar que el próximo cuatro buscar apartar con alguien no poder con este de estar solo,N
639,801843115824975872,qué bien sonar uno nórdico hablar en argentar,P
640,801862522840158210,en heredia ese temblor se sentir levar pero horrible,N
641,800832934756360193,querer uno baldosar y uno granizar,NONE
642,800900381123420160,uri por cobarde se ser en lo colar moisesylos10mandamientos,N
643,800897542041047040,shi pero comer el año pasar no jajaja ah creer que no ser,NONE
644,800875352838926336,otro terremoto y otro alertar de tsunami parir japón,N
645,800869473246793728,desde hoy en lo puro mañana no ver a mi papá,N
646,800868885742268416,jaja ser el menos que hacer por decir pero si pasar pegar a fb,NONE
647,800908849813344256,exigir uno besar comer el de carl y enid que lindar wtf twd,P
648,800885510575104001,lo anuncio de tv de posgrado de mi alma mater ser tan malo,N
649,800884833509658624,bueno ideo anis pero ellos saber que yo ni uno pancake poder hacer bien,NEU
650,800909913715310592,comer decir ud algo similar entonces,NONE
651,800513366355652608,bueno por decir ya estar en acerar no estar en lo callar haha,P
652,800443454547521544,que se hacer cuando mi mamá tener facebook y no me dar pelota por estar meter en el celular,N
653,800831223610441732,tómese de algo de uno vez y listar,NONE
654,800830813650743296,yo andar en los mismo pero no tanto dolor sino inflamación y parecer embarazar qué horror,N
655,802264821165096960,en enero lo ropa estar más barato por si no saber,NONE
656,802158982353788929,que triste todo este cerrar de año parir mi de lindo,N
657,802232548504010752,si obviar ese ser el importante gracia por preguntar,P
658,802227237000978432,en mi poblar andar uno patrullar de recolectar alimento no perecedero en mi casar ya donar costaricaunida,P
659,801607174636077056,yo estar super ansioso el asunto me dar lo tranquilidad de estar con mi papá nadar más,N
660,801628658427424768,no ver este igual no poder hacer mucho,N
661,801577371476299776,invitadísimo a hacer los coser diferente haber que involucrarse y dar espacio a lo mejor gente,NONE
662,801576904981626883,mililitro amigo sii y lo pobre extremo seguir,NONE
663,801654234248806400,yo ya estar con gripe y ni me haber mojar,NONE
664,801653978991886336,me dejar congelar por algo ser el amar de lo rating,P
665,801638200334811137,amén en seriar haber q hacerlo,NONE
666,801648039345745920,mi anteojo estar demasiar flojo y ese que tener mesar de comprar,N
667,801647312036646912,yo solo estar pensar en proteger a mi gato y a lo perrito,NONE
668,801646462547456001,segundar cuartar y golden ya llevar punto,P
669,801651061928972288,lo vida conspirar en contra de unir que injusto jaja,N
670,801682432231702529,en curridabat muy calmar ni uno gota de aguar y hasta calentar estar 20 nomegusta,N
671,801916320329715712,hidalgo el hacer a diario hoy ser más palpable por lo emergencia a,NONE
672,801958572213108737,ok ver el lado positivo tener uno motivar parir hacerle drama el restar de si vida,P
673,801978181167288320,matar lo voz sepsi que deber tener que decir gaby ya el lunes regresar con todo lo pato,P
674,802021065950195712,este ir a ser lo noche más largo parir mucho,N
675,802002493328785409,repollar ud últimamente comer que muy amargar,N
676,802071121084514304,no parir ese hora ser devastador el efecto de otto en mi país en realidad,N
677,802031513302867968,gloria en seriar ser muy probable qué triste,N
678,811697149637488641,hoy poder ser el penúltimo capítulo de ragnar lothbrok,NONE
679,811617569295699968,se me romper el pantalón horizontalmente por el muslo hasta debajo de lo nalga ya estar a lo moda,N
680,811628327609966593,me unir a lo triste historia de no vaco,N
681,811614576861216768,que chivo pasar debajo del puente de lo platinar siempre haber querer ser en seriar,P
682,811657609887543296,el poblar más bonito de españa enhorabuena sólo rioja sólo bueno,P
683,811638449077948416,ahh no ese fijar pero en este casar en especificar hablar solamente de vestimenta,NEU
684,811644803838607360,estar solita en lo oficina poner mi vídeo de coser paranormal sin audífono,NONE
685,811666031643074560,sólo vestir feo el demás todo ok,NEU
686,811193408878481408,ayer iniciar con mi proyectar de hacerme mi propio huerta,NONE
687,810824587361525760,que decir que haber trabajar y salud y vacación también,P
688,810694264946618368,ja ja pero estar precioso el condenar,P
689,810670660867526656,juego de pólvora y mi perrito asustar,N
690,810870164233261056,stargazer tanto librar chivo que haber y bueno punto comer entonces,P
691,810351346788528128,a lo hijueputa tela se me salir yo querer volver a quedar acostar,N
692,810322496079757312,estar asir de no salir hoy,N
693,810326683169521664,ir a pasar año nuevo a lo playa no bueno,NONE
694,810213900192989184,extrañar todo de belén ser tan chivo,NEU
695,811407432421404673,y no ir encontrar a uno ex en el hotel,NONE
696,811453924830023681,mi hermanar y yo convertir el comedor principal en uno café internet,NONE
697,811955602046013440,me acordar de lo clínico nora el peri los casar en lote llorar dañar,NONE
698,811819332581859328,todavía no me haber comer uno maldito tamal,N
699,811782203738910720,yo personalmente el bloquearla inmediatamente pero al final yo no ser uno belleza so,NEU
700,811803758560768001,hoy tener mi primero premier y ser uno éxito,P
701,811786773537968128,nombre yo llegar hasta los sábado a los am mejor jajaja,NONE
702,811783431558295552,siempre ser bueno lo opinión de uno playo,P
703,809178498103439362,ser el ser más distraer del mundo,N
704,809274124820512768,ojalar que te de uno bloquear mas grande que el de mi cel,N
705,809382645754957825,todo mi familia ir a estar dormir en mi graduación,N
706,809223061157400576,esperar que mi jefe me de mañana librar,P
707,809286148916920320,arroyar jajaja yo nunca spoiler ese el odiar pero le recomer no meterse a tw mañana,P
708,809267386717274112,yo defender uno poquito el ya no,N
709,809259678505046018,este ser el más triste pero esperar que el sí,N
710,811041345288732672,con los rayar más grueso me gustar puma saber el que hacer,P
711,811080053866057728,bueno igual lo ver porque el protagonista ser muy guapo,P
712,811086379199397889,parir mi mamá todo lo ropa que escoger ser feo hasta que me lo ver poner,NEU
713,810948277957001216,llevar tiempo de no estar tan quemar,N
714,811095261829271560,pero igual ser feo horrible espantoso,N
715,809599585001816064,rajar que si el ir a extrañar uno poquito,N
716,809428087935004672,bueno día ivrecagu mucho gracia por su comentario ser uno gustar servirle,P
717,808888543338778624,ser lo mejor compañía parir marce y quitar bueno y yo,P
718,808896048680861696,yo estar igual hoy pecar feo,N
719,808473316520562688,feliz terminar cuatro ser uno éxito ahora soñar con algo grande,P
720,808489751816929280,que raro el miar si ser real,NEU
721,808491123559845889,mi lunes no volver a ser igualar cadena,NONE
722,810599314213011456,perez ah bueno gracia por estar tan pendiente de nosotros,P
723,810540437819760642,ayer me dar uno botella y le pegar uno tragar pensar que ser yin o fresco gracia marifer,N
724,812111423102926851,el poner y ví lo int de manning estar empezar igual,NONE
725,812110006564831234,dígame que no ser caro porque ya estar bien pobre,NONE
726,812354803485540352,amar lo nuevo canción de sofía rey,P
727,812059929213366273,ya no me querer mover estúpido aeropuerto,N
728,809123827263438853,lo próximo vez que ir a uno bar hasta me servir yo solo,NONE
729,808876462212317188,me cortar el pelar y me sentir demasiar pelota,N
730,808870364856090625,mañana tener el día librar y no tener nadar más que hacer que dormir,P
731,808862160994664448,cada vez que ver a ese muchacho estar más guapo,P
732,809169530731823106,amador errar ser d humano no deber d pasar a más,P
733,808901597615034372,seguro los productor estar centrar en traer lo de siempre,N
734,813077435386302468,tener grande expectativa a futuro ese ser vida,P
735,813467340713193472,ya yo ir de volver pero le dejar lo pampa lindísima,P
736,813596007481167872,me ir mañana parir lo playa confiar que el sol me quitar este gripe tan horrible,P
737,813584750380204034,envidiar de bueno manera a lo que tener lo oportunidad de ir mañana al estadio,P
738,813521592462540800,haber uno que ser casi misión imposible pero estar super lindar,P
739,813541810853310464,te mandar uno abrazar venir día duro pero se superar eventualmente,P
740,813907408120672258,no me arrepentir de nadar ah ojalá tener dinero infinito,NEU
741,813911552172625921,cuando queres comprar mucho coser pero ser pobre,N
742,813972029267410944,el extrañar demasiar día ser demasiar parir mí,N
743,813854554001436677,este me hacer feliz pero aun mas triste por no poder teletrabajar,N
744,812433686750756864,misionero ideal oh claret beaton nuevo,P
745,812448341468545026,mañana que entonces yo buscar donde pasar navidad por que me dejar solo,NONE
746,812166030462160897,me dar tanto plagar tener que ponerle el cono de nuevo a whisky,N
747,812132464919506944,querer amigo que le gustar mi gusto musical ya tener pero vivir largar,NONE
748,812196050903728128,qué rico el silenciar de mi cuartar,P
749,812688090015772672,desayunar guanacasteco hoy ser nochebuena hoy dar vueltita por nicoya,P
750,812906523936587776,pensar hacer algo con belén y machu pero de nuevo me dejar solo,N
751,812910113963048960,feliz navidad feliz navidad feliz navidad y feliz navidad,P
752,812914757019779076,negro ah mae que durar ese en este día,N
753,814193006739918848,porque si decir que querer mamón chino me decir uno vulgaridad,N
754,810126945807699968,matar ser lo último vez que ser al cine,NONE
755,812762537938788352,hola no ya no haber más sur,NONE
756,812752893946236928,comer te decir comer maas y en mi casar sólo estar mamá y yo,NEU
757,811231191332487169,gut aun no tener fecho definir pero te avisar apenar saber,NONE
758,811195457657569280,de fijar y luego junto olvidar que ser a palomar,NEU
759,811219074059476992,jajaja ser muy triste este pero ya hoy conseguir otro,P
760,811212211410583552,mami se acabar de ir y ya lo extrañar,N
761,814995688723456001,seguirme ser el único que tener que hacer,NONE
762,814907771829239808,ayer llorar ver a en el snap que plagar,N
763,814456696194080768,reggaeton lento lo canción del fin de año,NONE
764,814710034236080128,no tener en lo casar apenar entrar te mandar unir asir jaja,NEU
765,814670953611460608,deber ser mejorar los que no me hacer mencionar,P
766,816042138014253056,estar ver bridegroom en netflix y me tener de uno puro mocar véanlo,P
767,816038188607242240,ser productor radiofónico ser el mejor de lo vida,P
768,815954242070609922,pero no estar en el cantón central de ojo,NONE
769,814536151952461824,si ocupar gente parir uno detener yo estar disponible,NONE
770,815326818479775744,abrazar enorme sos uno éxito,P
771,815388797747666944,alvarez no ser si a todo les funcionar pero nosotros sí que el ver cumplir,P
772,814853214050906112,querer comer tener carro parir hacer todo rápido,NEU
773,815439552038977537,tristeza más hp me dar siempre en año nuevo,N
774,817864316372348928,no encontrar ninguno bueno seriar en nf,N
775,817069708927266816,alpha suerte y tener uno feliz año,P
776,817032173689696257,sip te entender por tu tuit anterior,NONE
0,769802080701648896,por ese ser que se decir el del final yo opinar igual que tú tampoco ser q ser el final más malo de lo historia ser regular,NEU
1,772253053328105472,mesar con lo banda y largar ser algo parecer a el de omar brice segun freddy ex de papel y lapiz vane nene y yo,NONE
2,775091274475003904,el otro día me quejar que x uno capuccino cobrar más de el que valer caja de leche y me mandar a lo mierda,N
3,768874738089275393,el sábado se casar adriel y ese me hacer sentir super viejo matar cuando ibamos a poblar viejo x lado saliamos fuck off y yo ser lo niñero,NEU
4,767564596177666048,igual unir ya estar en el baúl de lo recuerdo jajaja y bueno pero no no conocer a otro solo ver el tweet y me dar gracia,NEU
5,768207044864307200,en este mundo de preso sin fin seguir sin entender ese parámetro de acelerar de a en x segundo claro si el querer página pique,NONE
6,768306533092384768,el ﻿1 año que empezar a vivir lejos de mi casar mami me llamar todo lo día ya no se pasar lo día y nadar el amor se acabar,N
7,755759178006745089,yo que el haber vestir comer vez y me el ser de memoria jejeje el sentir muy emotivo ojalá el ver y el ver,P
8,775919409596538881,si mañana no entrar metal ir a sentir muy mal a lo profe hasta que decir que ir a revisar suave y sí pasar lo profe ser todo cosi,P
9,760353716826353664,y repetir el sentir por no haberte hacer nadar haber uno gran evento en mi país lo comer y no haber tener tiempo apenar poder,NEU
10,760133031076126721,andar peor que tinkerbell en su año mozo y si no ver hoy tío se ser a lo comer estar solo y tener maqueta q hacer,N
11,755854857857138688,que lindar ir despacio,P
12,758521854822797316,estar subrayar en social y el apellidar de uno mae ser kagame y ser tan inmaduro que no parar de reírme por casi todo lo lección,P
13,766699500891242496,él ser raro pero ser haber q estar demasiar mal de lo cabeza parir querer estar con alguien tan dañar comer yo yo hablar con mi papá,N
14,761975787306176512,en teoría el comic ss no se basar solo en el joker asir que ser bola de ridículo deber de relajar lo puto nalga y dejar al flaco en paz,N
15,762726968726999041,el profe decir que instalar el sss en los campus y yo le contestar a pasar el pack pero v a y se molestar,NONE
16,762115048969940992,me dar risa que me decir si ser tan amable porque no no ser tan amable pero diay que quedo,NEU
17,759492187721601024,raro vez viajar en bus a mi poblar parir ser exacto vez en este año y los do vez se descomponer el bus este tener que ser uno chistar,N
18,778614159189553152,minuto tardar al brete pero ya entrenar y lo gozar en el gym pobre lo familia del mae que fallecer en el accidentar les desear mucho paz,NEU
19,778433257532563456,lo tweets de marian me recordar que a mi crush no le gustar axl rose pero si le gustar guns n ros asir que no saber si ser feliz o no,NEU
20,779183326301155328,el viajar de ir ser largar y el bus incomodar lo volver en lo peri estar muy bien y con internet gratis por minuto,NEU
21,785143441705533442,que le paso a que no poder estar en twitter y whatsapp a lo vez los fiesta estar igual de bueno y se este perder uno,N
22,783528310399729665,yo al chile me sorprender jaja en el cole estudiar lo noche antes y me ir super bien en lo u empezar día antes y ni bien ni mal,N
23,783181094556471296,siempre lo paz ser el mejor de el suceder en colombia ayer doler ser que solamente de lo gente salir a votar ganar lo indiferencia,N
24,779892272922001408,de hoy en mesar ser mi día favorito del año amar lo de diciembre desde pequeño aunque este año no estar uno tío y mi abuelita,P
25,779518381527445504,te tener compasion tambien,NONE
26,781193607302656000,pastorutti sole porfa uno saludar a costa rico no se si haya estar aca pero aca te ver en rincon de luz uno maldito sii,NONE
27,781280725425283072,unir sentir susto asco cólera etcétera y luego venir lo porqué no le decir porqué no ser necio ser uno ruleta,N
28,779780983151362048,y tú tan sanar,N
29,780929831462592512,yo escuchar mujer hablar de lo dieta estricto que llevar y yo pensar yo con ese me morir de hambre lo dieta ser pecar y asir,N
30,776135882436808706,a bueno entonces tranquilo,NONE
31,786580777848836098,hoy ir a que me hacer pavo pero estar seguro que de nuevo me ir a decir nana no su frente ser muy pequeño lo historia de mi vida,N
32,786692147894427655,si por acá haber algun chico o chico mayor de ojalá con experiencia en tienda y necesitar trabajar parir diciembre que me poner uno decímetro,NONE
33,788099613404258304,y bueno alguien le pagar a ese mae parir que ser uno odioso yo el ser gratis jajaja no haber altruismo en lo gente de vera,N
34,788512364572270592,querer tuitear este jajaja,P
35,788525644468539392,cada vez que ver uno moto de correo de costa rico yo ser comer a señor no llevar algo ahí con mi nombrar a ahorita llegar ahorita llegar,NONE
36,795475383659413504,mami el sábado ir a ir a comer ir a ir yo si claro mami pero 1 ir a ir a misa yo ah yo ser llegar al lugar mami,NONE
37,790364401412878336,mucho gracia querido spoilers twd,N
38,791715354372300800,en pleno ya no deber existir lo siguiente conversación hola hola comer este bien tú ese conversación q no paso de ahí,N
39,791045004558991362,que triste lo verdad,N
40,791493489754271745,cuando se tener alguno enfermedad no se aprender a ser más fuerte nunca se sufrir igual solo se aprender a vivir con ese,NEU
41,790414725708410880,se no estar volver costumbre del domingo por lo noche ver el episodio anterior de snl y ese me hacer recibir el lunes en uno mejor mood,P
42,791152385070604288,parir designar a quien ser muy aficionar a todo este mundo nippon y aunque lo elección sonar que tener uno final feliz milímetro,N
43,785671856447561729,si tener q ver parir ir a lo clínico tener q pedir mínimo día de vacación xq ni carnet tener y no tener dias,NONE
44,786282786864795649,ser muy chivo yo llegar con caro de vergüenza a pedirle que por fi se quedar parir sacar uno tarea y me decir con que claro,P
45,784592756295475205,hablar con uno español guapísimo en el bus pensar que no ir a casar pero no despedir y no no preguntar nadar ir lagrimear,N
46,798212939878637569,súper luna lleno significar que lo gente ir a andar loco por do semana a partir de hoy en lo mañana let the hunger games begin,N
47,806148762041221120,el jarabe parir lo tos hacer que mi jugo de naranja saber feo a ese jugo ser el mejor de mi vida,N
48,805887649223352320,ir asi silvio rodríguez ismael serrano cristian castrar homenaje a josé josé y el buki el asunto ser seriar,NEU
49,804761791129677824,tú se quebrar lo pierna y ir al hospital y el diagnóstico que t daran ser que ser uno posible virus y tenes los defensa bajo,N
50,804176696761008128,hoy le decir a mi mamá parir cerrar noviembre solo falto uno temblor listar ahora decir q pa cerrar el solo falto pegarme el gordo,P
51,805502085550788609,personar impacientesgaby y yo,NEU
52,803341208311447553,hoy ser lo primero vez en año de vida que me comer uno chirrido jaja saber rico pero si el chicharron no tener pellejo ser mejor,P
53,802732872398409728,me venir a sabana parir que el uber salir más barato y me dar contar que el concertar de guns venir terminar tarifar dinámico,N
54,802719339749244928,hoy ser al gimnasio hacer lo rutina de brazo y ahora estar tan doler que me costar levantar lo chicharrón y lo birra gymrat,N
55,802343404705300480,el más lindar de mi día hoy ser cuando el muchacho en lo cruz rojo me decir que estar abarrotar de víveres,P
56,802394142739406848,intolerante a lo lactosa,NONE
57,799968613717385216,los presionar mas común de uno país mostrar su cultura en costa rico ser puro vida nadar que poder agregar,P
58,806531534203322368,los personar joven no deberian partir uno muchacho super emprendedor y llenar de sueño se ser mucho forzar a lo familia y amigo,N
59,807631904371515392,que madre con el increíble comer uno plato de singapur jorge mendes y el otro representante se pasear en mi valencia,N
60,806482599053037568,difícilmente el querer algo seriar con ust si todo empezar por yale y nudes respetar y ver que lo buscar parir algo seriar y bonito,N
61,808138504651870208,mi tío ya no estar pero todo lo día en todo momento pensar en él y le hablar de verdad el sentir conmigo siempre,NEU
62,796545647705026560,alguno que estudiar en lo u latino si no ser mucho molestia me mandar uno decímetro parir uno pequeño encuestar por fa,NONE
63,796128450373386240,me acabar de topar a mi 선생님 en el semáforo del preciar y me comenzar a hablar en coreano profe tener compasión de mí y hablar en inglés,NONE
64,797149515799293952,a mi si me gustar lo carro reno a vez lo ver bonito a vez ridículo en cualquiera de lo caso me sacar uno sonrisa,P
65,797239159777820672,valer mae hoy conoci uno mae super guapo suave ya te enseñar uno foto minuto despues me el enseñar yo valeria ese ser mi ex jajajaj seguir,NONE
66,797212870337560576,al chile no haber ninguno foto en lo que me etiquetar que no parecer que decir mirar que papar salir por si no saber me querer morir solo,N
67,796061074546102272,bong pipa picador boleta vaporizador soplete 5gs de wax todo en el bolso me requisar y no me quitar nadar uno bueno día,P
68,795162170711506944,bueno gente mucho twitter por hoy que descansar crush escríbame en whatsapp no ser orgulloso no ver,NEU
69,809442483759415297,hola mucho bendición ver si haber ser ayer le regalar lo camisa de lo sele que me pegar jaja que lo pase genial,P
70,808498067859275776,dios por mi le dar todo mi dinero pero no tener y ser menor no tener tarjeta de paypal dios que mal lo deber estar pasar,N
71,809130023571562497,el ir peor de lo migraña ser cuando ya paso el dolor y entrar ese goma postdolor y lo amnesia de el que hacer adolorida,N
72,809900091280596992,no se te nombrar caballero tocar el hombro con uno espadar ser más común darles uno cachetada parir que no olvidar su juramento,NONE
73,809856263190446080,ese mae que bueno que te gustar el concertar me alegrar mucho a mí también me hacer falto tocar ese pieza,P
74,798280753637421056,venir a mi casar porque mi papá decir que lo tener abandonar y me chantajear con comer pero hoy ir parir lo playa en lo noche,NEU
75,801506888072495112,pero tener fe en que el tec ser igual de masoquista que siempre y no hacer ir a comer de lugar,N
76,801240137422295040,no todo ser orinar y cenizo hoy ver uno niño con patinar y cascar divirtiéndose en lo plaza de lo cultura y ser muy lindar,P
77,801535220642172937,hey no mandar huevar con otto este fin mi sobrino tener partir y ya no estar emocionar y ese que no me gustar el fútbol,N
78,800366970801713153,dejar de hacerme spoiler estupida,N
79,800775212946124800,camacho ese vídeo parir mí estar muy raro pobrecitas los chiquito pero si lo mamá ser malo con el mae en vida el estar pagar,N
80,800819538556317698,ambos ser mindblowing lástima white collar terminar asir de repente y esperar a lo segundar par de lo ta de suits,P
81,800699291127975936,ario fijar les llegar el aguar en lo madrugar pobre familia ahí tanto finca que haber seguro hasta los cosechar se perder,N
82,801865247187410944,no terminar el año vivo,N
83,801874878223777792,no tener facebook en el celular pero cuando poder ir a hacer el safety check por mi amiguitos de otro país,NONE
84,800860394495492096,mi hermano y mi mamá hablar con su personar importante y yo acá hacer mi tarea de cálculo con dolor de cabeza,N
85,800928932941930496,y dalia si ver este cómase uno mocar ano mentira pero ser que ser muy lindo y me entender,NEU
86,800912563860946944,bla bla bar lo mejor pero no te querer en mi vida bla bla bla el de siempre,N
87,800923553180897281,me meter en mi mente imagen de habitante de callar aforar con este frío sin cobijar y ya no poder vivir tranquilo,N
88,800876470017134592,si el clima seguir asir uno cobijar ser bueno opción mentira uno vestir,NEU
89,802282752351543296,ya ser mi primero vez uber,NONE
90,802177750656319493,matar a renato lópez en méxico el único por el que ver e news,N
91,801612137357516800,con este freír ahora antes y después de cada oración mencionar lo frase que freír asir no se poder que freír,N
92,801676533618409472,valer el huracán no me a afectar y suponer que a mi ser amar tampoco asir que estar mucho mejor saber que no pasar nadar,NONE
93,801705888486752256,hacer amarillo tener uno manzana verde pero no querer morderla porque luego no me lo comer todo y se poner feo,NEU
94,801961069275181056,ni que ser cámara de cobaltar tener mucho tiempo de no broncearme por uno manchar en mi caro ser solo ganar de verme mejor,N
95,802013185775648768,tener día de estar pendiente de otto y yo personalmente me sentir partir de todo el que haber suceder en este momento ser lamentable,N
96,802020454345089024,ojalar que mañana cuando ir al black friday se tocar uno poquito el corazón y también donar a los personar que perder todo,P
97,802024658417713152,exacto se pasar todo por el orto no preferir no haber liderazgo de su alcalde ni municipalidad institución,N
98,801918569831419904,por decir no haber leer a nadie que decir que se exagerar con el huracán haber escoger bien a quién seguir,P
99,802084003331375104,ya se porque me ir mal en el amor todo ser por no darle pelota a mi compañero que estar enamorar de mi desde ﻿1 gradar hasta octavar,N
100,802073533052489728,yo con ganar de tirarle mi batería externo a segundo parir que no se le descargar el celular,NEU
101,802036947971670018,mi niño que ser tan inteligente me decir este mañana por teléfono mamá que te ir bien con el huracán do día sin verla,NEU
102,802019134255099909,ese ser el problema que lo mayoría de personar se confiar cuando el huracán tocar tierra sin saber que lo partir este ser lo más peligroso,N
103,802016475989078016,el amanecer ir a ser bien feo por el recontar de lo daño ojalá no aumentar el número de víctima,N
104,811677988219654144,tener lo labio super seco alli,N
105,811710407866019840,comer ser que les re interesar les actualizar me decir que sí a ver uno peli pero me hablar de uno pibe dándome a entender que estar salir,N
106,811676068159619072,no no ir dar y libre ya no tener que gastar dias de vacación,P
107,810836383694782468,matar rajar pero el bueno ser q unir se ir independizandoy lograr meter,P
108,810335405480542208,qué bueno que el disfrutar,P
109,811411348890550273,haber tener novio y haber pasar en más chill y menos netflix este día de lo casar solo,N
110,811419430320271361,itsnathy ah bueno ese doler menos que el dedo del pie hee jajaja calmo calmo laura el arreglar,P
111,811334510403092481,qué bueno que los aprovechar,P
112,811904903241224192,bueno día estar a día del día de lo navidad irma lópez en cabina durante los hora de temueveam,P
113,811962232603103233,con liberación se vivir mejor,P
114,811732847077756929,querer llorar en posición fetal por que no haber conseguir tamal que no ser de masa tomeporblondie,N
115,811743598228205568,ir a tener que empezar a ser más sociable si no me ir a tocar pasar todo los vacación encerrar y ese no me agradar,N
116,811786365193093120,maes que odioso yo breve,N
117,811807631333539840,yo igual todo lindar,P
118,811722899258216448,que bueno que le gustar ninni33cr,P
119,809207932059533312,cr por que no hacer ese en otro provincia yo queria unir pero solo usar uber en cartago yo queria tamal,NONE
120,809180644148445189,yo todo feliz por recibir lo orden patronal y de ahora en adelantar ir a ser digital,NEU
121,811032039180877825,yo tardar más en ir de casar a sj y de regresar total hora salud leer,NONE
122,810963142863949824,ser asesinar el embajador ruso en turquía y ahora en berlín uno camión arrollar uno multitud en uno mercar navideño muerto herir,NONE
123,809594800613814272,me buscar y listar,NONE
124,809632409348083712,dejar a mi novio hablar solo porque me quedar sin batería y creer que ya se dormir sin uno bueno noche miar él no se dormir,NONE
125,809397326087356416,yo te extrañar uno mundo también,P
126,808886917525868544,alimentar lo delantero les llevar empanar el marcar ser suyo el sembrar con fríjol bueno detener,P
127,808991980357296132,koki tener uno pesadilla y empezar a ladraraullar llorar rarísimo casi me matar del susto,N
128,808478593735069697,yo llegar cuando cerrar uno heladería todo lo sabor que quedar y uno cuchara,NEU
129,808684650633760768,indi decibelio ser uno escalar logarítmico bajar db ser bajar a uno terciar de ruido agarrar reglamentar de salud y bajar db,NONE
130,810561096205697025,el se ser uno necesidad fisiológico básico del ser humanar si no tener con quien te tenés a tú mismo,P
131,812000812348141568,que decir que lo mls ya se llevar a lo de de francisco calvo siempre me haber parecer insoportable,N
132,809118287355408385,se me acabar de caer el celular en uno taza con aguar y ahora sonar horrible,N
133,809117146437533696,porque su perfil privar me el impedir,NONE
134,808856259243941888,no me importar si no lo llevar vistete que mi apartar ser aburrir,N
135,808855425198288897,que bueno que me regalar uno cargador nuevo y uno lifeproof parir mi teléfono,P
136,809141206546518029,gracia ser necesario jaja,P
137,813176106266361858,el de game cube me gustar pero el ver muy fácil y cortar este me haber gustar más,P
138,812856735660707840,gracia a todo lo que apartar de contaminar el ambientar tener a mi perro con uno preinfarto por su primitivo bombo,N
139,813058638583656448,el único que querer ser que mi gato aparecer no querer vivir sin él necesitar escucharlo y verlo,N
140,813151594241998848,leer por todo lado mi novio me regalar este lo pasar con mi novio mi novio el otro que bonito deber ser,P
141,813031728759586816,y en chile haber terremoto de el ser el peor año,N
142,813533559118036992,ya ahora ser adolescente cool y no querer ir conmigo al cine,N
143,813523080526098432,super triste imaginate uno familia de personar sobrevivir con ese,N
144,813601613080391680,ya tener fiebre de nuevo y mami se poder tomar uno pastilla hasta los salir verga hasta ese hora,N
145,813597641623928832,ayer más que nunca extrañar a mi amigar rumors tener lo casi tradición ir a capotar lo junto,N
146,813588062521454592,no ser por nadar pero extrañar a mangel él y su edición tener mucho que dar todavía,P
147,813878564097495040,ser feliz metiéndole plata al carro,P
148,813845621681651712,uno trailer volcar en lo rotonda de lo fuente de lo disparidad no cambiar nunca tiquicia,N
149,813855106269581312,estar vivir en uno ciclar rarísimo en el que pensar que ser viernes desde el domingo este ser mi 3 viernes de lo semana,NEU
150,812496259131080704,feliz cumpleaños a cr que se lo pasar bonito,NONE
151,812535372303437824,celda yo estar seguro que si solo que no te el haber decir aun,NONE
152,812409805407211520,bebé se me apagar el cel y no me quedar registrar el número gonzalez,NONE
153,812204181033455616,cada día me dar contar que más amigo que conocer lo temporada pasar en big sky estar este año allá ir a ser tan feliz cuando lo ver,P
154,812181869093679104,lo gran lacrar se llevar mi audífono de iphone y me dejar lo de él samsung todo turno mañana le hacer el en ese pelar,N
155,812638402344579073,jajaja ser risa sarcástico pero xq ser que lo gente no superar ver a alguien con uno cicatriz en el rostro,N
156,812837803340009472,ahi ir cambiar hábito y hacer uno nuevo estilar de vida,P
157,812843967805005824,molina pero ser lo periodista de lo nación ud decir que ser lo dueño de lo verdad y ver ideal,N
158,814151400263454720,a cualquiera que se les declarar hoy no les creer solo ir a jugar con su sentimiento,N
159,814209893242720257,o ver mi imagen me resultar más sencillo que imaginar,NONE
160,814127974593216513,felicidad lau que el pasar genial,P
